date,open,high,low,close,volume,hold,settle
2026-03-27,12905.0,13270.0,12880.0,13195.0,4894,3481,13145.0
2026-03-30,13170.0,13230.0,12905.0,12945.0,2633,4316,13055.0
2026-03-31,12950.0,12950.0,12560.0,12565.0,3247,5436,12730.0
2026-04-01,12600.0,12680.0,12505.0,12570.0,3642,6370,12580.0
2026-04-02,12600.0,12775.0,12550.0,12680.0,3166,7291,12680.0
2026-04-03,12685.0,12790.0,12655.0,12775.0,3528,8579,12745.0
2026-04-07,12735.0,12795.0,12570.0,12755.0,5452,10096,12700.0
2026-04-08,12775.0,12900.0,12750.0,12810.0,3059,10394,12810.0
2026-04-09,12810.0,12855.0,12705.0,12825.0,2238,10859,12800.0
2026-04-10,12855.0,12895.0,12785.0,12805.0,3636,12140,12835.0
2026-04-13,12820.0,12850.0,12695.0,12765.0,4316,12844,12770.0
2026-04-14,12770.0,12800.0,12695.0,12725.0,3173,13232,12740.0
2026-04-15,12705.0,12790.0,12660.0,12750.0,5953,13750,12720.0
2026-04-16,12760.0,12795.0,12690.0,12785.0,4462,14248,12735.0
2026-04-17,12565.0,12770.0,12565.0,12725.0,5225,15318,12690.0
2026-04-20,12725.0,12805.0,12660.0,12710.0,5660,15938,12735.0
2026-04-21,12710.0,12725.0,12645.0,12655.0,2803,16589,12680.0
2026-04-22,12650.0,12720.0,12600.0,12705.0,3423,17109,12680.0
2026-04-23,12725.0,12750.0,12655.0,12690.0,3445,17612,12705.0
2026-04-24,12700.0,12710.0,12585.0,12620.0,3482,18436,12630.0
2026-04-27,12615.0,12670.0,12590.0,12640.0,2842,18786,12640.0
2026-04-28,12640.0,12755.0,12610.0,12710.0,4561,19057,12680.0
2026-04-29,12750.0,13010.0,12750.0,12935.0,10421,22597,12895.0
2026-04-30,13000.0,13420.0,12920.0,13305.0,21616,27824,13230.0
2026-05-06,13440.0,13440.0,13200.0,13275.0,14115,30333,13315.0
2026-05-07,13300.0,13300.0,13075.0,13140.0,14620,34261,13155.0
2026-05-08,13120.0,13195.0,13085.0,13100.0,10307,36251,13135.0
2026-05-11,13150.0,13325.0,13095.0,13275.0,13361,40095,13245.0
2026-05-12,13300.0,13315.0,13125.0,13150.0,13083,42430,13190.0
2026-05-13,13170.0,13280.0,13025.0,13215.0,13431,45087,13190.0
2026-05-14,13220.0,13345.0,13205.0,13240.0,11661,46900,13280.0
2026-05-15,13050.0,13115.0,12810.0,12890.0,28247,50548,12970.0
